flat,park_dist,num_park_2km
130 LOR AH SOO,0.4136194072291916,15
949 JURONG WEST ST 91,0.6604625208782828,4
685C WOODLANDS DR 73,2.0520125811461307,0
845 JURONG WEST ST 81,0.792998365304955,4
710 HOUGANG AVE 2,0.22468101533908894,12
703 JURONG WEST ST 71,0.562533843750481,4
793 WOODLANDS AVE 6,2.321988668115243,0
2 MARSILING DR,0.4710395003692932,4
619D PUNGGOL DR,0.48131856750481544,4
154 PASIR RIS ST 13,0.26396271595012466,9
272D JURONG WEST ST 24,0.3846464863913011,6
372 HOUGANG ST 31,0.48191788066347174,14
11 GHIM MOH RD,0.566401195965113,18
362 YUNG AN RD,0.44576166870221445,4
6 REDHILL CL,0.8450489467450866,7
317 WOODLANDS ST 31,0.608459674137892,3
401 SIN MING AVE,0.057801468877689534,27
103 DEPOT RD,0.3739661156120792,7
872 TAMPINES ST 84,1.4603213586338144,2
2A UPP BOON KENG RD,1.036040109974637,13
135 BISHAN ST 12,0.8549884454741268,16
243 SIMEI ST 5,0.3501768970560649,12
249 BT BATOK EAST AVE 5,0.7222689043721086,14
138 RIVERVALE ST,0.34599043768685495,3
351A CANBERRA RD,1.033086212818506,4
224 JURONG EAST ST 21,0.8808496944799434,1
168 HOUGANG AVE 1,0.5228307801029111,15
321C ANCHORVALE DR,1.2722777184206189,4
424 BEDOK NTH AVE 1,0.8946964213202181,17
155 BEDOK STH AVE 3,0.2869381012064802,20
421 PASIR RIS DR 6,0.2855058481223848,9
242 SIMEI ST 5,0.29815098799377077,12
14 JLN BT MERAH,0.9367707818033778,8
610 WOODLANDS AVE 4,1.863739124449438,2
302 CLEMENTI AVE 4,0.5826210725249661,20
825 JURONG WEST ST 81,0.9632512332937855,4
770 WOODLANDS DR 60,1.8733109509469716,1
425 BT BATOK WEST AVE 2,1.3041740533942128,7
302A PUNGGOL PL,0.7280298793136561,3
549 WOODLANDS DR 44,1.777044491952235,2
454 PASIR RIS DR 6,0.6365816166831467,9
505 JELAPANG RD,1.3058154608940562,9
87 CIRCUIT RD,0.2799573634974321,12
491E TAMPINES ST 45,0.746796501410332,12
463 CHOA CHU KANG AVE 4,1.9167193605720254,2
485D CHOA CHU KANG AVE 5,1.4833517001589054,2
470C FERNVALE LINK,0.6017014128160202,8
79D TOA PAYOH CTRL,0.46838732292742197,10
787D WOODLANDS CRES,2.1919512992691277,0
45 LENGKOK BAHRU,0.9036552659143805,7
388 BT BATOK WEST AVE 5,0.822471503081429,13
301B ANCHORVALE DR,1.3510948739513995,4
800 YISHUN RING RD,0.9676833592617037,7
643 WOODLANDS RING RD,2.2859657902052986,0
451 CHOA CHU KANG AVE 4,1.7415202223659625,1
245 BT PANJANG RING RD,0.809610052094274,10
518B TAMPINES CTRL 7,0.7217448586923383,3
226 BT BATOK CTRL,1.0069556955954906,12
214 SERANGOON AVE 4,0.6769176200694694,24
943 HOUGANG ST 92,0.5435810212680823,15
56 GEYLANG BAHRU,0.27438363648169956,9
215 JURONG EAST ST 21,0.9238393239199897,1
644 PASIR RIS DR 10,0.7564907244320829,5
682A WOODLANDS DR 62,2.259467353978794,0
85 WHAMPOA DR,1.051099068105734,11
249 PASIR RIS ST 21,0.8279313190498898,7
15 TOH YI DR,0.3809164099224994,20
498H TAMPINES ST 45,0.9038936238563612,11
311D ANCHORVALE LANE,0.8404353339698859,7
503 PASIR RIS ST 52,0.33503477504247847,6
128 SIMEI ST 1,0.6172390707630382,11
441B CLEMENTI AVE 3,0.6685304348900574,16
156 ANG MO KIO AVE 4,0.3099621621141494,28
206 TAMPINES ST 21,1.033734834386525,12
652 SENJA LINK,1.4033393362414315,8
348 JURONG EAST AVE 1,0.9410268715132398,3
863 TAMPINES ST 83,1.0727709867695956,3
101 JLN RAJAH,0.3532795828020834,7
441B FERNVALE RD,0.6369719253613456,20
527B PASIR RIS ST 51,0.5721577793524574,6
30 KELANTAN RD,0.3581946766170173,22
353 BT BATOK ST 34,0.8500464813284117,10
246 YISHUN AVE 9,0.8923493862646095,4
136 SIMEI ST 1,0.48992117762092746,13
18 TOH YI DR,0.42753625040929166,21
828 WOODLANDS ST 81,1.019772725082365,3
485B CHOA CHU KANG AVE 5,1.4824386330791353,2
152 SERANGOON NTH AVE 1,0.656338833431794,26
321 TAMPINES ST 33,0.5985242340961046,12
6 MARSILING DR,0.6759060012492132,4
103 BEDOK NTH AVE 4,0.7071418923860029,18
690C WOODLANDS DR 75,1.9011037069836836,1
313 UBI AVE 1,1.2206092218295785,8
127 BEDOK RESERVOIR RD,0.6561983557663518,9
350 WOODLANDS AVE 3,0.4522999009829292,3
359C ADMIRALTY DR,1.6527229694554593,3
624B WOODLANDS DR 52,2.245331093234265,0
788E WOODLANDS CRES,2.256830913993645,0
184 STIRLING RD,1.2979276238820818,7
152 PASIR RIS ST 13,0.3850688568908426,10
604B PUNGGOL RD,0.8297895361378471,4
737 PASIR RIS DR 10,0.9210212219674159,4
303A PUNGGOL CTRL,0.8051852157053144,3
102 BT BATOK WEST AVE 6,1.4742488316258315,6
333 ANG MO KIO AVE 1,0.4902292685917953,20
287 TAMPINES ST 22,0.758861710777901,13
74 WHAMPOA DR,0.9018072866702797,11
274D PUNGGOL PL,0.9467920434282844,4
110C PUNGGOL FIELD,0.814772034590851,3
348A YISHUN AVE 11,0.19464669045056937,5
912 TAMPINES ST 91,1.232805949673227,5
893B WOODLANDS DR 50,1.1822416728399416,2
424 WOODLANDS ST 41,1.1304824979244719,2
575 WOODLANDS DR 16,2.089492115897662,0
19 MARSILING LANE,0.5392625614454346,4
230 PASIR RIS ST 21,0.985690705152725,8
723 JURONG WEST AVE 5,0.8697682818956497,4
127 BT BATOK WEST AVE 6,1.267810686851081,6
421 CLEMENTI AVE 1,0.4020247107407505,17
109 ANG MO KIO AVE 4,0.35756645483190963,30
483 ADMIRALTY LINK,1.6590366556008742,1
244 SERANGOON AVE 2,0.5393466742973275,23
665 YISHUN AVE 4,0.556096109030661,5
46 JLN BT HO SWEE,0.2473449068852982,8
537 BT PANJANG RING RD,1.0859154419579662,11
132 EDGEDALE PLAINS,0.7907947385809214,2
701 WEST COAST RD,0.1692643081358884,10
185 BISHAN ST 13,0.7231427157811291,19
498G TAMPINES ST 45,0.840559437450321,12
540 PASIR RIS ST 51,0.3132490995583511,8
286A TOH GUAN RD,1.6401634466391632,2
679 HOUGANG AVE 8,0.5912101225508279,13
473 CHOA CHU KANG AVE 3,1.5577804425290585,3
512 PASIR RIS ST 52,0.40938037254734444,6
614 ELIAS RD,0.3886034809857469,6
190B RIVERVALE DR,0.31670844492518413,4
701 TAMPINES ST 71,0.9208692925324468,3
60 JLN BAHAGIA,1.0590260225928796,8
187 PUNGGOL CTRL,0.6337674685861266,4
405 PANDAN GDNS,0.21451025459136946,7
46 LENGKOK BAHRU,0.9415345554181509,7
444 ANG MO KIO AVE 10,0.7346491393567791,16
4 JLN BATU,0.3640703557291154,11
201 BT BATOK ST 21,1.5627157923367019,6
128D PUNGGOL FIELD WALK,0.9271447257879433,2
138 BT BATOK WEST AVE 6,1.500153026876965,5
748 YISHUN ST 72,0.6718275798586343,8
628 JURONG WEST ST 65,0.8960724539140166,5
314 UBI AVE 1,1.2538649293430628,8
102 TAMPINES ST 11,1.2676222217945061,12
237 BT BATOK EAST AVE 5,0.8743935867060092,12
81 LOR 4 TOA PAYOH,0.5999639993206577,11
310 BT BATOK ST 32,0.8443359610426759,7
125 BT BATOK CTRL,1.1826192822351906,6
170 YISHUN AVE 7,0.2624359109791938,8
441C FERNVALE RD,0.746012668050262,19
611 BEDOK RESERVOIR RD,0.22993833570803485,12
407 SEMBAWANG DR,1.4386563711002678,2
335 SEMBAWANG CL,1.585424201745394,3
409 BT BATOK WEST AVE 4,1.1015236420638521,8
9 PINE CL,0.4240826537197132,11
580 HOUGANG AVE 4,1.2287434821140615,11
217 CHOA CHU KANG CTRL,0.6705870706529966,4
181 BT BATOK WEST AVE 8,1.7280675471453757,2
257 TAMPINES ST 21,0.8597910749948611,9
313B ANCHORVALE RD,0.9850903790049956,7
603B PUNGGOL RD,0.7952680956673188,4
672A JURONG WEST ST 65,0.8899061054599402,5
425 ANG MO KIO AVE 3,0.2258174379685574,13
914 HOUGANG ST 91,1.0065765556137243,14
511 HOUGANG AVE 10,0.48961185142184416,13
679C JURONG WEST CTRL 1,0.6735323124095365,6
447 TAMPINES ST 42,0.7005395407286993,11
304 JURONG EAST ST 32,1.081401908579069,2
226 LOR 8 TOA PAYOH,0.757240070788924,11
618 BEDOK RESERVOIR RD,0.45060193218572137,11
104 TECK WHYE LANE,0.5038166601921904,9
469A SENGKANG WEST WAY,0.5853868865284908,11
718 PASIR RIS ST 72,1.1128610347538375,3
805 YISHUN RING RD,0.8266822271296517,7
115B YISHUN RING RD,0.4976781957120227,8
37 CAMBRIDGE RD,0.618440751024001,14
469 SEGAR RD,1.6301082634273323,3
988B JURONG WEST ST 93,0.352066978285916,3
371 CLEMENTI AVE 4,0.6275693867976749,24
844 WOODLANDS AVE 4,1.2422374010967765,3
913 TAMPINES ST 91,1.3020476876024152,5
37 JLN RUMAH TINGGI,1.1422806273384414,6
678 HOUGANG AVE 8,0.4934108302422589,14
181B BOON LAY DR,0.8947616373676018,5
205 BT BATOK ST 21,1.324898007966549,10
629 JURONG WEST ST 65,0.9362782199761714,5
342 WOODLANDS AVE 1,0.5468745637990556,3
429 TAMPINES ST 41,0.5472883118231564,8
456 HOUGANG AVE 10,0.3620427816188358,7
113 PASIR RIS ST 11,0.5511763911777589,10
191 LOR 4 TOA PAYOH,0.36994868927425506,7
3 LOR 7 TOA PAYOH,1.0359915525095604,10
110 BEDOK NTH RD,1.005609563941103,20
447 PASIR RIS DR 6,0.6173098385228316,10
867 YISHUN ST 81,0.7813981663981241,4
431B YISHUN AVE 1,0.670656114986029,2
112 TAMPINES ST 11,1.0585132653376086,13
335 HOUGANG AVE 7,0.6596790988450806,5
310B ANG MO KIO AVE 1,0.48922427682931974,25
839 YISHUN ST 81,0.6769349277152377,7
452 TAMPINES ST 42,1.0227803948757872,11
107 BT PURMEI RD,0.7399872134137079,5
667 CHOA CHU KANG CRES,1.4555434227222797,3
420 CLEMENTI AVE 1,0.5063043641444763,18
57 CIRCUIT RD,0.34382857714313975,10
78 INDUS RD,0.48786929195635836,9
505 ANG MO KIO AVE 8,0.47372250303438107,27
782A WOODLANDS CRES,2.321508039913499,0
18D HOLLAND DR,0.38015716585554826,18
128 BEDOK RESERVOIR RD,0.6796037848214108,8
279 TOH GUAN RD,1.574987285937993,2
41 SIMS DR,1.326637260985298,12
60 CHAI CHEE RD,0.28407974056962354,18
47 LENGKOK BAHRU,0.9295993394378301,6
538 ANG MO KIO AVE 5,0.6515486862732637,24
320A ANCHORVALE DR,1.2521156605493695,4
143 BT BATOK ST 11,1.5582393470231248,4
309 JURONG EAST ST 32,1.3090606553812918,2
279 TAMPINES ST 22,0.7350082201446219,13
323 TAH CHING RD,0.6930296239523392,4
498J TAMPINES ST 45,0.9161088779095915,11
346 ANG MO KIO AVE 3,0.3904808131464642,17
177 LOMPANG RD,0.9862880154721668,10
928 JURONG WEST ST 92,0.5566294183144066,3
202 TAMPINES ST 21,1.1394731255047905,12
135 LOR AH SOO,0.37115717946197063,15
693 HOUGANG ST 61,0.9837906794085783,12
906 TAMPINES AVE 4,1.1100158210670292,6
135 MARSILING RD,0.19961015504367413,4
672B CHOA CHU KANG CRES,1.426515646427513,2
101 PASIR RIS ST 12,0.8248676996583707,10
523C TAMPINES CTRL 7,0.6283328804069661,4
176 BT BATOK WEST AVE 8,1.5861312323829646,1
442 JURONG WEST AVE 1,1.2695631559427007,3
112 LOR 3 GEYLANG,1.0305635222879552,12
114 ANG MO KIO AVE 4,0.19870965084296224,30
680 CHOA CHU KANG CRES,1.6122623941617786,2
633 CHOA CHU KANG NTH 6,0.8253390433204222,2
202B SENGKANG EAST RD,1.283559947489401,4
12B MARSILING LANE,0.5192328782312311,4
111 LOR 1 TOA PAYOH,0.8522142774466059,12
126 PASIR RIS ST 11,0.7530156025090801,10
640 WOODLANDS RING RD,2.2957188885854687,0
3 REDHILL CL,0.8828483105728959,7
666B JURONG WEST ST 65,0.6818141270233261,6
785 CHOA CHU KANG DR,0.6078609622345094,2
546 PASIR RIS ST 51,0.3070393915111413,8
656 YISHUN AVE 4,0.46029532707346116,6
19 REDHILL CL,0.7101135899350233,7
48 STRATHMORE AVE,1.574552837654984,5
301B PUNGGOL CTRL,0.7539823770151083,3
318B YISHUN AVE 9,0.8308038476723135,4
446 PASIR RIS DR 6,0.6146263032774474,10
457 TAMPINES ST 42,0.8666071901797298,11
851 TAMPINES ST 83,1.2708819350129195,3
310 CANBERRA RD,0.9138108336028012,5
764 BEDOK RESERVOIR VIEW,0.9949109891136408,12
335 CLEMENTI AVE 2,0.858068130484339,22
113 BISHAN ST 12,0.45104336352894653,18
221 SIMEI ST 4,0.18748199075797697,13
912 JURONG WEST ST 91,0.759154840171058,3
392 YISHUN AVE 6,0.8753976346631996,3
707 CLEMENTI WEST ST 2,0.2154802499503074,10
117 LOR 1 TOA PAYOH,0.979113977538096,12
152 YISHUN ST 11,0.6497916647020157,7
422 CANBERRA RD,1.2668959332318572,3
633 PASIR RIS DR 3,0.5600002631017518,5
506 WOODLANDS DR 14,1.371522776689693,2
224A COMPASSVALE WALK,0.7598788472140878,3
53 C'WEALTH DR,0.6721029611820947,9
313C SUMANG LINK,0.3654119468129589,2
427 ANG MO KIO AVE 3,0.4945995681651724,20
273B PUNGGOL PL,1.0548367522382316,4
602 JURONG WEST ST 62,0.8374747602558279,5
523D TAMPINES CTRL 7,0.6203189759799467,3
604 JURONG WEST ST 62,0.8082984555958439,5
463A SEMBAWANG DR,1.8040493543929066,1
98 BEDOK NTH AVE 4,0.4688366500294372,21
233 HOUGANG ST 21,0.36963310062896815,17
534 PASIR RIS DR 1,0.222045973605326,8
51 STRATHMORE AVE,1.5546863831303295,5
551 ANG MO KIO AVE 10,0.8397221344113709,28
439 JURONG WEST AVE 1,1.3651618629651576,3
706 TAMPINES ST 71,0.7945763726543261,3
327 WOODLANDS ST 32,0.7036000321012341,3
939 TAMPINES AVE 5,1.267281795292185,6
679A JURONG WEST CTRL 1,0.7275341801001964,6
212 TAMPINES ST 23,1.1345254598057521,13
24 TELOK BLANGAH CRES,0.2717573242822558,5
605 YISHUN ST 61,0.7378069312702658,6
435 CLEMENTI AVE 3,0.45536301124998135,14
858 WOODLANDS ST 83,1.4444674750475752,2
82B LOR 4 TOA PAYOH,0.5661657769555021,10
717 YISHUN ST 71,0.29683232838811857,8
523 ANG MO KIO AVE 5,0.3888394756834644,22
451 HOUGANG AVE 10,0.3694949153463154,5
71 BEDOK STH RD,0.1958775193183159,21
136 BEDOK NTH AVE 3,1.103713143342049,25
272C PUNGGOL WALK,1.0436973915480992,4
709 HOUGANG AVE 2,0.19707947742407309,13
547 JURONG WEST ST 42,1.4784405732408026,5
291 CHOA CHU KANG AVE 3,1.501802183837248,4
648 PASIR RIS DR 10,0.7773971343940358,5
212A COMPASSVALE DR,0.7159130309976015,2
680C JURONG WEST CTRL 1,0.8379584927630049,6
249 TAMPINES ST 21,0.9300901203775003,10
64 MARINE DR,0.3425363909325972,12
537 JURONG WEST AVE 1,1.1772727902763378,4
92A PIPIT RD,0.13634246043045786,13
918 HOUGANG AVE 9,0.8262941767367474,14
816 YISHUN ST 81,0.23923625260118717,9
259C COMPASSVALE RD,0.6583108531092952,3
319 CLEMENTI AVE 4,0.7854118723996005,18
238 PASIR RIS ST 21,1.2102107091689727,7
16 MARSILING LANE,0.4619827366962071,4
102A PUNGGOL FIELD,0.8273838995065056,3
291 TAMPINES ST 22,0.720152930440934,12
118 YISHUN RING RD,0.4168751214879873,7
565 CHOA CHU KANG ST 52,0.7262656365252367,2
546B SEGAR RD,1.736913059562193,3
342 BT BATOK ST 34,1.0144941273109287,10
65 TELOK BLANGAH DR,0.5290176531929767,6
204 YISHUN ST 21,0.5361102056123439,7
202A COMPASSVALE DR,1.2333749753292493,4
458 SEGAR RD,1.6422233335564185,4
52 JLN BAHAGIA,0.9347292469781521,10
632 HOUGANG AVE 8,0.18579368165694654,18
170 GANGSA RD,0.7943259385419468,11
373 CLEMENTI AVE 4,0.77074685708399,24
351 YISHUN AVE 11,0.2793284762586685,3
531 PASIR RIS DR 1,0.22327712568032876,7
201A COMPASSVALE DR,1.2554935505546472,4
448 JURONG WEST ST 42,1.3916768035569294,2
123 RIVERVALE DR,0.5768814153760707,2
222 ANG MO KIO AVE 1,0.7411941707929335,29
440 YISHUN AVE 11,0.45258404109990746,2
5 EVERTON PK,0.5369886420618633,15
978 JURONG WEST ST 93,0.3618665916798559,4
274C PUNGGOL PL,0.9109035368272461,3
50 CHAI CHEE ST,0.5823037709537614,14
12 NTH BRIDGE RD,0.07414952188490276,15
459 YISHUN AVE 11,0.5550877085889967,3
55 STRATHMORE AVE,1.575037169867029,5
106B PUNGGOL FIELD,0.764370568402311,3
870 TAMPINES ST 83,1.347900710326487,2
772 YISHUN AVE 3,0.8387785465858574,8
157 YUNG LOH RD,1.3117168573406268,4
471 CHOA CHU KANG AVE 3,1.7155628054483967,3
251 YISHUN RING RD,0.7707694857909466,6
767 CHOA CHU KANG ST 54,0.5220769898945166,2
205 YISHUN ST 21,0.522074069940176,7
159 PASIR RIS ST 13,0.4905931066908027,11
257 BANGKIT RD,0.6037303271512692,10
630 YISHUN ST 61,0.8845811346429032,5
454 YISHUN ST 41,0.5721061701654047,3
92 BEDOK NTH AVE 4,0.29434335114354876,21
540 BEDOK NTH ST 3,0.3796829296060418,13
661D JURONG WEST ST 64,0.4008085659791333,5
143 MEI LING ST,1.3337775879307778,8
364 BT BATOK ST 31,0.8352216368301371,8
337B TAH CHING RD,0.5129264096644504,4
59C GEYLANG BAHRU,0.345105951265684,10
127 HOUGANG AVE 1,0.2545925307831553,16
422 BT BATOK WEST AVE 2,1.2639991251654168,8
220 YISHUN ST 21,0.4432731656225335,8
203 YISHUN ST 21,0.45743795442223806,7
418 CHOA CHU KANG AVE 4,1.0865801842782246,4
863 YISHUN AVE 4,0.9345214486470337,5
24 NEW UPP CHANGI RD,0.7852627321999032,25
249 KIM KEAT LINK,0.9704113388856868,7
440C CLEMENTI AVE 3,0.6647428957835647,18
341A SEMBAWANG CL,1.2571237641218067,3
42 JLN BAHAGIA,1.054386975344124,10
219D BEDOK CTRL,0.890819452086339,25
622 BEDOK RESERVOIR RD,0.44301818772262397,9
425 WOODLANDS ST 41,1.1922950102196117,2
931 JURONG WEST ST 92,0.5774827334687546,3
285D TOH GUAN RD,1.6681674399712703,2
320 CLEMENTI AVE 4,0.817721761166108,19
321 YISHUN CTRL,0.2678329135487939,6
107 BEDOK RESERVOIR RD,0.6735911276971226,9
704 TAMPINES ST 71,0.8680835477014612,3
937 TAMPINES AVE 5,1.366768942059408,6
258C PUNGGOL FIELD,1.2079528246706954,3
859 WOODLANDS ST 83,1.4072477317595016,2
445 CLEMENTI AVE 3,0.5184223936082359,17
614 CHOA CHU KANG ST 62,1.4106408286381684,2
854 TAMPINES ST 82,1.117200805451614,3
333 HOUGANG AVE 5,0.6343600182791089,7
20 TIONG BAHRU RD,0.3211272750133358,17
607 ELIAS RD,0.44103892441981135,6
352 HOUGANG AVE 7,0.5368191020888182,4
292 BISHAN ST 22,0.43969844345211956,18
258A PUNGGOL FIELD,1.2642671065190196,3
504 SERANGOON NTH AVE 4,0.6632247475552538,22
311 TAMPINES ST 33,0.8603959148107972,13
536 HOUGANG ST 52,0.9186193107336267,11
672 CHOA CHU KANG CRES,1.4426498066925113,2
350 ANG MO KIO ST 32,0.3948398622573615,20
545 PASIR RIS ST 51,0.29365720951457536,8
262 BT BATOK EAST AVE 4,0.5567655014497539,18
424 BT BATOK WEST AVE 2,1.273205488979782,7
182 JELEBU RD,0.813949284823092,11
207D COMPASSVALE LANE,0.8228035047144199,4
277 TAMPINES ST 22,0.8565734584035825,12
109 BT PURMEI RD,0.8029590453977015,7
116 LENGKONG TIGA,0.37413225107215964,17
408 TAMPINES ST 41,0.10266010045355711,4
361 HOUGANG AVE 5,0.35202851779603045,9
24 BEO CRES,0.44629351485096114,11
201 ANG MO KIO AVE 3,0.6019588113377979,21
104 WOODLANDS ST 13,0.26169888903835475,4
700B ANG MO KIO AVE 6,0.48751600882991075,18
931 TAMPINES ST 91,1.517089675883256,5
679C PUNGGOL DR,0.6738456169949361,4
897C WOODLANDS DR 50,1.6352110861021936,2
144 BEDOK RESERVOIR RD,0.7370697443923827,8
208 ANG MO KIO AVE 1,0.6740512777371759,28
66 KALLANG BAHRU,0.5609118449086216,10
728 JURONG WEST AVE 5,0.7297842343457149,4
436B FERNVALE RD,0.7645952239747861,14
381 CLEMENTI AVE 5,0.7693975228108001,23
174 YISHUN AVE 7,0.350097643650942,8
339 TAMPINES ST 33,0.5747333621331487,13
644 YISHUN ST 61,0.6431709720945845,6
721 CLEMENTI WEST ST 2,0.5179659750512868,7
458 YISHUN AVE 11,0.5679885694729279,3
149 RIVERVALE CRES,0.1858166688951503,3
263 BOON LAY DR,0.7905685165285269,6
171 WOODLANDS ST 11,0.41191258397819913,3
312 UBI AVE 1,1.2453856891044206,8
801 TAMPINES AVE 4,1.5165397171537307,4
57 MARINE TER,0.5197775711403674,15
269B PUNGGOL FIELD,1.0796841247563387,4
322 SEMBAWANG CL,1.1835028431984858,3
374 HOUGANG ST 31,0.4901542851646381,15
55 LOR 5 TOA PAYOH,0.8313892336192333,9
260C SENGKANG EAST WAY,0.9631252199205372,3
629 PASIR RIS DR 3,0.5677716000086414,5
250 JURONG EAST ST 24,1.2225697272167548,1
139 SIMEI ST 1,0.4259720601461434,10
387 YISHUN RING RD,0.7725780522829927,3
161 HOUGANG ST 11,0.25742252711012914,23
259B COMPASSVALE RD,0.735903310361277,3
676A JURONG WEST ST 64,0.7512396552814453,6
37 LIM LIAK ST,0.14862341951129776,15
1F CANTONMENT RD,0.5683643387659894,15
40 TEBAN GDNS RD,0.8524504365036583,5
643 CHOA CHU KANG ST 64,1.042044590509659,2
942 JURONG WEST ST 91,0.7932502508997651,3
299 YISHUN ST 20,0.1556280022288416,8
459 TAMPINES ST 42,0.8582267511182238,11
141 POTONG PASIR AVE 3,0.7860098155515106,10
167A SIMEI LANE,0.1333446365134449,10
265C PUNGGOL WAY,0.96493985777164,4
542 WOODLANDS DR 16,1.8742594342749048,1
366 WOODLANDS AVE 5,0.9583063748435722,3
508 JELAPANG RD,1.4910953609188387,8
448 TAMPINES ST 42,0.7534644027700805,12
691 JURONG WEST CTRL 1,0.46748969412341296,6
115 EDGEFIELD PLAINS,0.5499658261001545,3
109 JLN BT MERAH,0.6527765056797394,8
63A LENGKOK BAHRU,0.9861572579023794,7
4 HOLLAND CL,0.4161094943706323,18
593A MONTREAL LINK,0.20268240446456426,6
105 BT PURMEI RD,0.7848388825613596,5
471 JURONG WEST ST 41,1.0123511660956328,4
872 WOODLANDS ST 81,0.8627889106001024,3
273A BISHAN ST 24,0.35779368362718317,19
306 SHUNFU RD,0.1895155872480174,17
704 PASIR RIS DR 10,0.9605963360811006,4
573 HOUGANG ST 51,1.065422637864746,12
230 SIMEI ST 4,0.3079556138099248,12
532 BEDOK NTH ST 3,0.502889540167688,10
801 WOODLANDS ST 81,0.5162908497819643,4
125 BEDOK RESERVOIR RD,0.7759283468151568,7
117 CLEMENTI ST 13,0.27540666149554494,25
405 BEDOK NTH AVE 3,1.1885411753062423,24
698 HOUGANG ST 61,0.8739074878756667,12
636A YISHUN ST 61,0.6264586615765477,5
471 SEGAR RD,1.6708888221644105,3
115 TECK WHYE LANE,0.7407081814303689,6
126C KIM TIAN RD,0.18481410742668683,10
33 MARINE CRES,0.5150004254536135,12
224C COMPASSVALE WALK,0.7092359857080952,3
401 JURONG WEST ST 42,1.5100458569820843,2
413B FERNVALE LINK,0.47949176813775346,13
14 MARINE TER,0.5789643040165127,10
18A HOLLAND DR,0.4137483256463072,18
102 POTONG PASIR AVE 1,0.6443747474544802,12
338 CLEMENTI AVE 2,0.860089023165219,20
415 BT BATOK WEST AVE 4,1.165544326140631,8
552 SERANGOON NTH AVE 3,0.6999533490159872,24
406 PASIR RIS DR 6,0.4061478244129183,7
286 TAMPINES ST 22,0.9027537049834357,10
979 JURONG WEST ST 93,0.3052913782129073,4
281 YISHUN ST 22,0.3078675348060333,9
769 BEDOK RESERVOIR VIEW,0.7308942357147693,16
332C ANCHORVALE LINK,0.9816366473987653,3
709 PASIR RIS DR 10,0.8570571040304747,4
689F WOODLANDS DR 75,1.8619784684001401,1
156 BEDOK STH AVE 3,0.3595556087136692,21
705 YISHUN AVE 5,0.41461802908782885,7
136 TECK WHYE LANE,0.7601682101775625,6
328 TAH CHING RD,0.5859679761220741,4
236 COMPASSVALE WALK,0.494951020400882,3
550 BEDOK NTH AVE 1,0.6648920666716621,13
52 NEW UPP CHANGI RD,0.4157478256117388,21
113 PENDING RD,0.6366605293574985,10
632 CHOA CHU KANG NTH 6,0.8352347528621428,2
138 JLN BT MERAH,0.7297691371247024,8
663 BUFFALO RD,0.39988455430456266,22
54 MARINE TER,0.60018620420767,13
93 DAWSON RD,1.58675744600242,5
613 ELIAS RD,0.31370145145009976,6
137 LOR AH SOO,0.3419227568319409,13
14 LOR 7 TOA PAYOH,0.8450363935835146,9
141 LOR 2 TOA PAYOH,0.6324150368026148,11
9 JLN RUMAH TINGGI,1.0572592558511922,7
729 YISHUN ST 71,0.6378274325591664,8
6 BOON KENG RD,0.6914449794931534,10
186B RIVERVALE DR,0.2448555365347162,3
401 ADMIRALTY LINK,1.5740633356714704,1
635 HOUGANG AVE 8,0.170450714026293,22
312 BT BATOK ST 32,1.0111090157994231,7
216 CHOA CHU KANG CTRL,0.6714012980890248,4
127 TAMPINES ST 11,0.7309429591750217,12
106 SIMEI ST 1,0.5036472255163938,16
190A RIVERVALE DR,0.39544833051348066,3
714 TAMPINES ST 71,0.8213882607522057,3
428 CLEMENTI AVE 3,0.41271819068833354,16
271A PUNGGOL WALK,0.9451527725201379,4
671B KLANG LANE,0.27502367709615566,20
705 HOUGANG AVE 2,0.25270067249284484,13
431 CHOA CHU KANG AVE 4,0.9313934065605524,4
250 BISHAN ST 22,0.3741076350332328,22
415 ANG MO KIO AVE 10,0.7734237264076722,18
492 JURONG WEST ST 41,1.3023433228026948,3
161 LOR 1 TOA PAYOH,0.33000033464475276,7
324 TAH CHING RD,0.6769178277661791,4
25B JLN MEMBINA,0.4671575644142516,8
526 JELAPANG RD,1.3812601983079076,8
690D WOODLANDS DR 75,1.8929087167857899,1
624 BT BATOK CTRL,0.9880478049021506,8
106 TOWNER RD,0.6202429223820791,10
125 LOR 1 TOA PAYOH,0.8923382850889658,12
552 WOODLANDS DR 44,1.8623797060279677,1
802 TAMPINES AVE 4,1.468928726330481,4
882 TAMPINES ST 84,1.4631876725720068,2
240 HOUGANG ST 22,0.5400011888116191,17
13 MARSILING LANE,0.4598407242867492,4
169 BISHAN ST 13,0.8999497854780684,18
2 LOR 7 TOA PAYOH,1.081239983717206,11
520A TAMPINES CTRL 8,0.5664426368882551,3
664A YISHUN AVE 4,0.45028332817720707,5
38D BENDEMEER RD,0.26136943936776924,11
701 BEDOK RESERVOIR RD,0.4259273510557907,8
306 WOODLANDS ST 31,0.8500247868240366,3
1 HAIG RD,0.140904618130228,14
113 BT BATOK WEST AVE 6,1.5359271030898878,5
762 PASIR RIS ST 71,0.8851179799831969,2
606 SENJA RD,0.7678745238952964,11
288 TAMPINES ST 22,0.6977629334443252,13
18 LOR 7 TOA PAYOH,1.035244681073713,9
367 TAMPINES ST 34,0.7590178428643155,11
323 WOODLANDS ST 32,0.5918471116193367,3
