index,Y,X
73,1.3542370066343603,103.698636002705
74,1.38954898021615,103.751410997398
75,1.3475439977438401,103.765471994671
76,1.3692700106250302,103.773357003454
77,1.3997490132067298,103.80572399779699
78,1.40003198984827,103.81844599790001
79,1.4008709856758899,103.822383993324
80,1.27987700300301,103.80483399736
81,1.28761700771254,103.824027002227
82,1.29893400799437,103.767616991901
83,1.30899499439468,103.762026993326
84,1.29615329873174,103.762999956965
85,1.2996130275349098,103.790721343478
86,1.37224501547955,103.76949500540199
87,1.35740900815882,103.768537003146
88,1.3891389917098302,103.748433001808
89,1.37163501891167,103.763644994757
90,1.3078080024528898,103.763605995133
91,1.32794501705898,103.768867997661
92,1.37321500854805,103.771884003432
93,1.3758900335355402,103.75724000198099
94,1.3400729836398702,103.718593996798
95,1.30611310021726,103.788029366525
96,1.33748498597278,103.69290199956998
97,1.35736098423476,103.756069994032
98,1.3575780009445801,103.76077599333799
99,1.36407301180073,103.881278002318
100,1.3527670041695703,103.861743001571
101,1.4506380171910602,103.82948899184099
102,1.4443509886954298,103.73383399198
103,1.4615029860945001,103.836845008751
104,1.39944798848949,103.884325989939
105,1.4055841273393,103.822723028657
106,1.4109970215842,103.90481499859101
107,1.42754499031824,103.826118993934
108,1.40115897651427,103.81746866769899
109,1.43880599266327,103.74005700600901
110,1.45622201251589,103.835674007799
111,1.3600298095559902,103.826946179093
112,1.37693901170228,103.898646016222
113,1.4099740001550503,103.832171003957
114,1.39803898385092,103.82232200077699
115,1.44417042427999,103.782058929229
116,1.42759699434119,103.839486993379
117,1.41651199011886,103.759038994785
118,1.42728100396175,103.825350996754
119,1.4243760015402902,103.84260999229001
120,1.3690650123160801,103.826296008364
121,1.40223299924483,103.9154050167
122,1.43763301771893,103.769933998893
123,1.4086899931491201,103.965420009834
124,1.28435300657627,103.790318992831
125,1.21405833267371,103.83480555300301
126,1.27884500650228,103.810545004407
127,1.27863065273452,103.80148118530899
128,1.2842439973564799,103.85133499730101
129,1.28663900368187,103.846577998059
130,1.30573400841613,103.88330098901
131,1.30157198694066,103.887303997701
132,1.34045302254281,103.88427500566699
133,1.29897100091601,103.84777500427
134,1.30730499713228,103.85953300282101
135,1.30009699401837,103.84123800751301
136,1.31267000887848,103.81389399221099
137,1.33692401719002,103.76916300784201
138,1.3187849885589298,103.939423995901
139,1.32736399042993,103.914736987314
140,1.32442800353246,103.953982005401
141,1.36284801405719,103.97215699098801
142,1.3289959834526202,103.91565798894301
143,1.31536500670409,103.914285987588
144,1.38694298284096,103.856600000567
145,1.38146800285887,103.868719994142
146,1.37450901296906,103.811353002102
147,1.3563590036481499,103.860395002318
148,1.4365239960557101,103.779225994086
149,1.44021109438519,103.735469441118
150,1.38970200824166,103.860192003962
151,1.45270000280122,103.78011500163099
152,1.3720020114313898,103.8345300001
153,1.34388700495724,103.88324701305599
154,1.39010900260341,103.85223599624099
155,1.3799209927818399,103.834559997553
156,1.3734760171315,103.82985799937
157,1.36898199651608,103.880038986362
158,1.43935801058573,103.826964006486
159,1.38825798987759,103.85612099449
160,1.3870120064859501,103.85751000337
161,1.3759970054146298,103.83249899962799
162,1.38426200171396,103.862974003853
163,1.3596309970759899,103.863871997607
164,1.40567198380168,103.820607004324
165,1.38695401385743,103.83507199673599
166,1.4202270044737,103.71989100120899
167,1.45754000043802,103.83698400497299
168,1.2804379956951102,103.84611899198299
169,1.28112199338038,103.841419008008
170,1.4376219931596599,103.835077000931
171,1.31587297458671,103.93143100782801
172,1.33302098061918,103.94387999813601
173,1.32398300052142,103.946385010592
174,1.39926598983919,103.871064999127
175,1.38766198061858,103.85675199290002
176,1.34678199384784,103.88182500843399
177,1.32163298613197,103.921576998431
178,1.33903900258699,103.958233998139
179,1.34609499913104,103.96034399400999
180,1.32428400500475,103.946227975324
181,1.39179402610172,103.98634401653999
182,1.3819919835051497,103.829199999261
183,1.31099600110692,103.923806011504
184,1.31104799117615,103.8162510018
185,1.2657609872967601,103.803132991334
186,1.43416900745054,103.822646892476
187,1.31701300192687,103.93621199260599
188,1.31928700190599,103.94137602784299
189,1.33433543386641,103.920870105439
190,1.38637898011574,103.838321000262
191,1.3103249924479299,103.912805012433
192,1.38779799024028,103.86841299664499
193,1.35722198250143,103.867552999516
194,1.3390940018101298,103.92680999065901
195,1.3471089865663302,103.867396000461
196,1.3900439880848101,103.97587800199499
197,1.3358860079343202,103.771683001973
198,1.3461380194764399,103.766776000112
199,1.32329899251823,103.796581000747
200,1.3248380105169,103.842727999825
201,1.3123990027906498,103.843203991187
202,1.2792069980512801,103.78895400261601
203,1.2894170005605199,103.853597006001
204,1.3614559889116,103.847295002494
205,1.30338100339795,103.88821399352
206,1.30427800508224,103.79036800617901
207,1.2971750016151202,103.88636699295
208,1.29856899320857,103.894196994238
209,1.3161529853799698,103.843851998491
210,1.32069549289459,103.81791820006
211,1.3582700033411799,103.82516100340901
212,1.3203610055333501,103.840698992687
213,1.32113298217552,103.833174001996
214,1.2756989988961298,103.792076002745
215,1.31365001641553,103.88936898750799
216,1.27817799839718,103.84668700735
217,1.3291380155208001,103.87996300764799
218,1.2790260051587399,103.790185001957
219,1.28238099129417,103.839540995736
220,1.33232501027716,103.87843599893101
221,1.30651900009923,103.90074000889601
222,1.35403599295373,103.83994500065799
223,1.3144079987311998,103.901698999963
224,1.3357040110873402,103.801713002995
225,1.3231039894971999,103.77325999245701
226,1.3533700043720098,103.842720000709
227,1.3536469667137099,103.832027997859
228,1.3405159871149699,103.765983998843
229,1.36199899589951,103.82843899816099
230,1.34152298935114,103.833590006976
231,1.29057200094772,103.86467899914899
232,1.37057100018187,103.850285996786
233,1.31248299217226,103.782779005345
234,1.32243601665582,103.79128100848301
235,1.29282499699848,103.85481800477801
236,1.32380597927059,103.86583500031
237,1.31623499758018,103.783106005851
238,1.29308999556797,103.84491500795001
239,1.3740250137658798,103.842887001241
240,1.34139598931109,103.780895006173
241,1.3145509896298,103.892397015046
242,1.32120799539342,103.923837990533
243,1.32311502040416,103.957615982182
244,1.33170298432389,103.80898700706999
245,1.31376300928782,103.784206003929
246,1.31150200552321,103.898952005306
247,1.30158700260588,103.837610994321
248,1.3609289875671797,103.88212900506599
249,1.3117300000627201,103.795543995849
250,1.2873200056015301,103.85347300162701
251,1.30842200284088,103.854849
252,1.2884899957247902,103.860638997467
253,1.33550601569391,103.805487000523
254,1.27236499187616,103.802693003573
255,1.28384500791232,103.82997700137501
256,1.3223129789557901,103.842813002418
257,1.33632401782669,103.764869007062
258,1.3097589972114199,103.85477600613501
259,1.3438629845514398,103.77303998798901
260,1.3001740029053601,103.89732200163
261,1.31411501669973,103.780245998799
262,1.32834400830712,103.81050900267401
263,1.32298701214919,103.827057999456
264,1.2922579934214098,103.84569099785999
265,1.3337980016476398,103.881706014162
266,1.29075999254776,103.83179800760999
267,1.33187400889662,103.87561599533501
268,1.32177198800448,103.887658999231
269,1.29177800435869,103.846609005448
270,1.38340098971507,104.00167500872601
271,1.32974601652478,103.950168022101
272,1.38594300243715,103.858757994618
273,1.38310499948583,103.861459991791
274,1.3474040058336698,103.963506003857
275,1.33718398610323,103.956225002141
276,1.3903010198889199,103.855252008289
277,1.3882920102043301,103.837572008652
278,1.37868402178859,103.952173012299
279,1.3630390020194298,103.965636997663
280,1.30848299814914,103.919383992137
281,1.32902900416768,103.94687600443001
282,1.37949200292749,103.875185997533
283,1.3872500100907201,103.838825995108
284,1.32500301174325,103.91440199250799
285,1.3247279868036201,103.949047986876
286,1.39903502830064,103.873847999194
287,1.32671600556136,103.807658003097
288,1.32686097997825,103.78281400756599
289,1.3041089934061598,103.862146001865
290,1.2992640030075502,103.843838993634
291,1.3305799936694198,103.84796800612101
292,1.2928399964030801,103.834956997814
293,1.3157090147631,103.78122199104
294,1.35429099006295,103.83436400311199
295,1.3129509859075401,103.781229998572
296,1.2983430075173201,103.845882003067
297,1.30449799629073,103.847462000956
298,1.30578700601773,103.866978993095
299,1.2868239938791002,103.851956991278
300,1.27528100835684,103.818222000624
301,1.30316900590952,103.92060500161399
302,1.3224530006075,103.95077299450399
303,1.34438300662538,103.96028298320299
304,1.367302019013,103.88983198714399
305,1.37168999463144,103.952377989422
306,1.3274170012123,103.953081982587
307,1.32202599013522,103.79639999255899
308,1.36101398325524,103.830173997508
309,1.32428998877263,103.805479000604
310,1.35106199585901,103.844621998074
311,1.34867398297342,103.843547994579
312,1.35015599579781,103.835175010264
313,1.33701100440066,103.785060002552
314,1.37730497383028,103.805473991222
315,1.32972099363571,103.873050010599
316,1.3114840106607801,103.85815200065299
317,1.2957169949685199,103.84886099511101
318,1.3191099995173101,103.806055991416
319,1.3254519969287801,103.817665995097
320,1.32228801135119,103.788076003791
321,1.37097156701338,103.78083740116999
322,1.28146500698614,103.847644002876
323,1.3727180131601,103.839569003072
324,1.38830597203414,103.85736999930799
325,1.37219001582779,103.941093992579
326,1.32162700448726,103.948451009513
327,1.31303499211434,103.91765599676201
328,1.359264023047,103.944481988262
329,1.3912260007361599,103.98729600054399
330,1.3710209815991898,103.83239199774499
331,1.32010101002963,103.924455991866
332,1.3880540162578001,103.83614600845301
333,1.32385199809351,103.950394989304
334,1.34896701230879,103.883569003858
335,1.3854459831868402,103.87790599596
336,1.3787329943166202,103.9456669951
337,1.3806810080854,103.83748699898099
338,1.36391499068087,103.948689980155
339,1.38405000123823,103.860449992285
340,1.38558901364397,103.86574399988501
341,1.3906470011598402,103.98808900299
342,1.31938000337146,103.927926997004
343,1.34607100763102,103.884997993848
344,1.3679636615468702,103.890364510014
345,1.3901720131571498,103.98919000729099
346,1.35519602028456,103.88595499607099
347,1.3916400007576,103.903735985364
348,1.32553400234434,103.947489983993
349,1.35655698822033,103.834034991637
